Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Chiyonofuji,12,3,18,91,128.5468,0,64,3.79,Y1e,Y1e,Kirinji;Kirinishiki;Hananoumi;Ryogoku;Tagaryu;Tochitsukasa;Hokutenyu;Tochinowaka;Asashio;Terao;Kotogaume;Ozutsu
Hokutoumi,11,4,14,84,122.96469999999998,1,63,3.79,Y1w,Y1w,Ryogoku;Kirinishiki;Kirinji;Tochitsukasa;Sakahoko;Tagaryu;Asashio;Terao;Tochinowaka;Ozutsu;Asahifuji
Futahaguro,0,15,-30,0,0,2,62,3.79,Y2e,Y2e,
Onokuni,5,10,-10,31,43.9031,3,61,3.79,Y2w,Y2w,Tochitsukasa;Kirinji;Sakahoko;Ryogoku;Takanofuji
Asahifuji,14,1,26,119,179.39550000000006,4,60,2.2896,O1e,O1e,Sakahoko;Takanofuji;Terao;Tochitsukasa;Kirinji;Tochinowaka;Ryogoku;Ozutsu;Asashio;Konishiki;Fujinoshin;Hokutenyu;Kotogaume;Chiyonofuji
Hokutenyu,9,6,6,64,94.0372,5,59,2.2896,O1w,O1w,Terao;Kirinji;Takanofuji;Sakahoko;Ryogoku;Fujinoshin;Onokuni;Hananoumi;Hokutoumi
Konishiki,13,2,22,103,146.6841,6,58,2.2896,O2e,O2e,Tagaryu;Ryogoku;Tochitsukasa;Terao;Tochinowaka;Takanofuji;Kirinji;Hananoumi;Hokutenyu;Masurao;Fujinoshin;Chiyonofuji;Hokutoumi
Asashio,9,6,6,61,85.0052,7,57,2.2896,O2w,O2w,Takanofuji;Ryogoku;Ozutsu;Terao;Onokuni;Tochinowaka;Kirinji;Masurao;Hokutenyu
Sakahoko,9,6,6,74,102.7404,8,56,1.5961,S1e,S1e,Tagaryu;Ozutsu;Chiyonofuji;Konishiki;Ryogoku;Koboyama;Asashio;Kirinji;Hananoumi
Tochitsukasa,7,8,-2,48,73.6519,9,55,1.5961,S1w,S1w,Asashio;Kirinji;Takanofuji;Sakahoko;Fujinoshin;Hokutenyu;Tagaryu
Ryogoku,5,10,-10,29,34.5242,10,54,1.2755,K1e,K1e,Tochitsukasa;Kirinji;Takanofuji;Kirinishiki;Jingaku
Kirinji,2,13,-22,11,14.953700000000001,11,53,1.2755,K1w,K1w,Ozutsu;Fujinoshin
Fujinoshin,5,10,-10,28,34.3956,12,52,1.1274,,M1e,Daitetsu;Kirinishiki;Dewanohana;Onokuni;Ryogoku
Tochinowaka,8,7,2,63,92.17429999999999,13,51,1.1274,,M1w,Fujinoshin;Daitetsu;Sadanoumi;Hokutenyu;Onokuni;Hananoumi;Terao;Sakahoko
Ozutsu,4,11,-14,25,30.3492,14,50,1.0589,,M2e,Toryu;Tochitsukasa;Tagaryu;Takanofuji
Takanofuji,3,12,-18,14,14.6404,15,49,1.0589,,M2w,Kirinji;Dewanohana;Daitetsu
Terao,7,8,-2,61,70.18499999999999,16,48,1.0272,,M3e,Onokuni;Nankairyu;Toryu;Enazakura;Tochitsukasa;Daijuyama;Masurao
Tagaryu,4,11,-14,20,21.758899999999997,17,47,1.0272,,M3w,Tamaryu;Dewanohana;Kirinji;Ryogoku
Kirinishiki,4,11,-14,20,21.554799999999997,18,46,1.0126,,M4e,Ozutsu;Takanofuji;Kirishima;Kirinji
Kirinishiki,4,11,-14,20,21.554799999999997,19,45,1.0126,,M4e,Ozutsu;Takanofuji;Kirishima;Kirinji
Hananoumi,8,7,2,70,77.76310000000001,20,44,1.0126,,M4w,Daitetsu;Hokutoumi;Enazakura;Sadanoumi;Takamisugi;Kirishima;Daijuyama;Tamaryu
Daitetsu,5,10,-10,31,32.814899999999994,21,43,1.0058,,M5e,Enazakura;Kotoinazuma;Ozutsu;Kirinishiki;Tagaryu
Koboyama,8,7,2,63,71.56940000000002,22,42,1.0058,,M5w,Sasshunada;Fujinoshin;Takamisugi;Dewanohana;Kirishima;Tochinowaka;Itai;Tamaryu
Sasshunada,9,6,6,69,73.19439999999999,23,41,1.0027,,M6e,Nankairyu;Fujinoshin;Sadanoumi;Itai;Daijuyama;Enazakura;Takanofuji;Toryu;Dewanohana
Maenoshin,6,9,-6,39,41.016799999999996,24,40,1.0027,,M6w,Toryu;Kirinishiki;Tagaryu;Masurao;Daitetsu;Ozutsu
Kotogaume,12,3,18,108,130.48839999999998,25,39,1.0012,,M7e,Maenoshin;Masurao;Daijuyama;Dewanohana;Sasshunada;Jingaku;Kirishima;Itai;Terao;Hokutoumi;Asashio;Tochinowaka
Dewanohana,4,11,-14,26,27.234899999999996,26,38,1.0012,,M7w,Enazakura;Kotoinazuma;Ozutsu;Kirinishiki
Enazakura,8,7,2,63,64.21409999999999,27,37,1.0006,,M8e,Ozutsu;Kotoinazuma;Kirishima;Jingaku;Nankairyu;Takamisugi;Maenoshin;Sadanoumi
Tamaryu,5,10,-10,48,52.666,28,36,1.0006,,M8w,Jingaku;Kirishima;Kotogaume;Toryu;Sasshunada
Sadanoumi,7,8,-2,47,51.6309,29,35,1.0003,,M9e,Tamaryu;Kirinishiki;Fujinoshin;Maenoshin;Tagaryu;Koboyama;Jingaku
