Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Akebono,13,2,22,105,164.81800000000004,0,65,3.79,Y1e,Y1e,Tosanoumi;Takanonami;Akinoshima;Tochiazuma;Kaio;Tochinohana;Tamakasuga;Musoyama;Dejima;Toki;Wakanoyama;Oginishiki;Miyabiyama
Takanohana,5,10,-10,31,49.4131,1,64,3.79,Y1w,Y1w,Tamakasuga;Tochinohana;Toki;Tosanoumi;Takanowaka
Musashimaru,10,5,10,76,106.62009999999998,2,63,3.79,Y2e,Y2e,Akinoshima;Tochinohana;Takanowaka;Toki;Tochinonada;Tamakasuga;Oginishiki;Hayateumi;Higonoumi;Akebono
Chiyotaikai,11,4,14,94,155.9521,3,62,2.2896,O1e,O1e,Toki;Tosanoumi;Tamakasuga;Tochiazuma;Musoyama;Takanohana;Kaio;Akinoshima;Tochinohana;Musashimaru;Akebono
Miyabiyama,6,9,-6,42,63.57759999999999,4,61,2.2896,O1w,O1w,Tamakasuga;Tochinohana;Tochinonada;Oginishiki;Higonoumi;Chiyotaikai
Dejima,10,5,10,79,121.51359999999998,5,60,2.2896,O2e,O2e,Tochinohana;Tamakasuga;Takanonami;Akinoshima;Tochinonada;Takanowaka;Tosanoumi;Oginishiki;Chiyotaikai;Kyokutenho
Musoyama,4,11,-14,29,38.852599999999995,6,59,2.2896,O2w,O2w,Toki;Takanowaka;Asanowaka;Hayateumi
Kaio,11,4,14,88,133.0085,7,58,1.5961,S1e,S1e,Takanowaka;Musoyama;Tosanoumi;Tamakasuga;Takanohana;Dejima;Tochiazuma;Miyabiyama;Akinoshima;Musashimaru;Wakanoyama
Tochiazuma,12,3,18,96,137.4095,8,57,1.5961,S1w,S1w,Miyabiyama;Takanowaka;Takanohana;Tamakasuga;Tosanoumi;Musashimaru;Akinoshima;Takanonami;Musoyama;Takamisakari;Takatoriki;Dejima
Takanonami,7,8,-2,67,105.0489,9,56,1.5961,S2w,S2w,Chiyotaikai;Kaio;Musoyama;Musashimaru;Hayateumi;Miyabiyama;Chiyotenzan
Tosanoumi,7,8,-2,47,74.2464,10,55,1.2755,K1e,K1e,Musashimaru;Miyabiyama;Toki;Musoyama;Tamakasuga;Takanonami;Tochinohana
Tamakasuga,2,13,-22,13,22.2975,11,54,1.2755,K1w,K1w,Musoyama;Takanonami
Akinoshima,8,7,2,59,78.90879999999999,12,53,1.1274,,M1e,Miyabiyama;Musoyama;Toki;Oginishiki;Tosanoumi;Tochinohana;Wakanoyama;Kyokutenho
Tochinohana,5,10,-10,34,57.1854,13,52,1.1274,,M1w,Asanowaka;Takanonami;Tamakasuga;Musoyama;Kaio
Toki,6,9,-6,45,65.20249999999999,14,51,1.0589,,M2e,Dejima;Miyabiyama;Takanonami;Takanowaka;Tamakasuga;Sentoryu
Takanowaka,6,9,-6,43,64.78909999999999,15,50,1.0589,,M2w,Chiyotaikai;Asanowaka;Miyabiyama;Akinoshima;Kyokushuzan;Tamakasuga
Tochinonada,7,8,-2,47,58.002199999999995,16,49,1.0272,,M3e,Hayateumi;Takanowaka;Toki;Hamanoshima;Musoyama;Minatofuji;Shikishima
Asanowaka,5,10,-10,26,29.651100000000003,17,48,1.0272,,M3w,Tochinonada;Daizen;Shikishima;Higonoumi;Tamakasuga
Oginishiki,7,8,-2,53,67.72999999999999,18,47,1.0126,,M4e,Tochinonada;Kotonowaka;Asanowaka;Kotoryu;Takanonami;Toki;Musoyama
Wakanoyama,7,8,-2,49,52.93879999999999,19,46,1.0126,,M4w,Oginishiki;Asanowaka;Tochinonada;Kotonowaka;Higonoumi;Kyokushuzan;Hamanoshima
Hayateumi,8,7,2,70,84.05239999999999,20,45,1.0058,,M5e,Kaiho;Kotoryu;Takatoriki;Minatofuji;Wakanoyama;Miyabiyama;Dejima;Tosanoumi
Higonoumi,4,11,-14,35,39.3835,21,44,1.0058,,M5w,Hayateumi;Takatoriki;Kaiho;Tochinonada
Kaiho,7,8,-2,63,65.6303,22,43,1.0027,,M6e,Kotoryu;Asanowaka;Oginishiki;Wakanoyama;Kinkaiyama;Takamisakari;Aminishiki
Kotoryu,9,6,6,73,73.6107,23,42,1.0027,,M6w,Higonoumi;Wakanoyama;Takatoriki;Tokitsuumi;Minatofuji;Chiyotenzan;Asanowaka;Daizen;Otsukasa
Kotonowaka,8,7,2,63,66.5405,24,41,1.0012,,M7e,Kyokushuzan;Shikishima;Asanowaka;Kaiho;Hayateumi;Aminishiki;Sentoryu;Tokitsuumi
Kyokutenho,9,6,6,73,78.97559999999999,25,40,1.0012,,M7w,Kotonowaka;Takatoriki;Daizen;Hayateumi;Wakanoyama;Takamisakari;Higonoumi;Otsukasa;Tochinohana
Kyokushuzan,5,10,-10,34,35.8794,26,39,1.0006,,M8e,Higonoumi;Aogiyama;Tochinonada;Asanowaka;Kaiho
Takatoriki,9,6,6,74,74.3064,27,38,1.0006,,M8w,Kyokushuzan;Kotonowaka;Aogiyama;Daizen;Otsukasa;Hamanoshima;Kaiho;Aminishiki;Takamisakari
Chiyotenzan,10,5,10,85,85.4409,28,37,1.0003,,M9e,Minatofuji;Hamanoshima;Kyokutenho;Takamisakari;Higonoumi;Kaiho;Sentoryu;Wakanoyama;Takatoriki;Kotonowaka
Minatofuji,7,8,-2,47,49.4285,29,36,1.0003,,M9w,Sentoryu;Kyokushuzan;Asanowaka;Aogiyama;Shikishima;Oginishiki;Hamanoshima
Hamanoshima,6,9,-6,51,51.198,30,35,1.0001,,M10e,Kinkaiyama;Tokitsuumi;Sentoryu;Kotoryu;Kyokushuzan;Aogiyama
Daizen,5,10,-10,33,33.0871,31,34,1.0001,,M10w,Hamanoshima;Minatofuji;Shikishima;Kotonishiki;Higonoumi
Takamisakari,10,5,10,83,83.36979999999998,32,33,1.0001,,M11e,Tokitsuumi;Shikishima;Kyokushuzan;Daizen;Aminishiki;Otsukasa;Sentoryu;Kotonowaka;Kinkaiyama;Kotoryu
Tokitsuumi,9,6,6,71,74.41,33,32,1.0001,,M11w,Otsukasa;Minatofuji;Kyokushuzan;Kinkaiyama;Daizen;Higonoumi;Kyokutenho;Chiyotenzan;Takanowaka
Shikishima,3,12,-18,20,20.067,34,31,1,,M12e,Hamanoshima;Kyokushuzan;Terao
Otsukasa,8,7,2,63,63.0857,35,30,1,,M12w,Shikishima;Chiyotenzan;Aogiyama;Daizen;Hamanoshima;Minatofuji;Sentoryu;Daishi
Sentoryu,8,7,2,69,69.4704,36,29,1,,M13e,Aminishiki;Aogiyama;Shikishima;Kinkaiyama;Kyokutenho;Kotoryu;Kaiho;Tokitsuumi
Aminishiki,10,5,10,79,82.181,37,28,1,,M13w,Kinkaiyama;Tokitsuumi;Aogiyama;Daizen;Hamanoshima;Shikishima;Chiyotenzan;Kyokutenho;Otsukasa;Tochinohana
Aogiyama,6,9,-6,45,45.0649,38,27,1,,M14e,Shikishima;Kaiho;Oikari;Daishi;Daizen;Terao
Kinkaiyama,8,7,2,54,54.1946,39,26,1,,M14w,Aogiyama;Otsukasa;Minatofuji;Daizen;Shikishima;Higonoumi;Kyokushuzan;Kotonowaka
Wakanosato,13,2,22,114,113,40,25,1,,J1e,Kotonishiki;Terao;Jumonji;Tamanonada;Yotsukasa;Kotomitsuki;Oikari;Tamarikido;Wakakosho;Tamanokuni;Gojoro;Hamanishiki;Kotoiwakuni
Kotonishiki,8,7,2,52,52.0035,41,24,1,,J1w,Terao;Tamanonada;Tamarikido;Wakakosho;Shikishima;Hoshitango;Aogiyama;Tomonohana
Oikari,8,7,2,70,70.00800000000001,42,23,1,,J2e,Jumonji;Kotonishiki;Terao;Kotomitsuki;Tamanokuni;Kinkaiyama;Wakakosho;Gojoro
Jumonji,8,7,2,54,53,43,22,1,,J2w,Hoshitango;Terao;Kotonishiki;Wakakosho;Kitakachidoki;Tomonohana;Tamanonada;Wakanojo
Daishi,10,5,10,91,91,44,21,1,,J3e,Terao;Wakanosato;Tochisakae;Tamarikido;Kotonishiki;Wakakosho;Mitoizumi;Tomonohana;Yotsukasa;Kotomitsuki
Terao,6,9,-6,35,34,45,20,1,,J3w,Tamanonada;Mitoizumi;Yotsukasa;Hoshitango;Kitazakura;Toyozakura
Tamanonada,7,8,-2,42,42,46,19,1,,J4e,Yotsukasa;Oikari;Tomonohana;Tomikaze;Toyozakura;Hoshitango;Mitoizumi
Tamarikido,9,6,6,75,74,47,18,1,,J4w,Asanosho;Jumonji;Tochisakae;Oikari;Kotomitsuki;Hamanishiki;Terao;Tomikaze;Wakanojo
Yotsukasa,6,9,-6,55,54,48,17,1,,J5e,Oikari;Kotomitsuki;Jumonji;Kotonishiki;Gojoro;Wakanojo
Asanosho,0,15,-30,0,0,49,16,1,,J5w,
Tochisakae,12,3,18,96,93,50,15,1,,J6e,Kotomitsuki;Hoshitango;Mitoizumi;Tamanonada;Kitazakura;Kotonishiki;Wakanosato;Oikari;Wakanojo;Yotsukasa;Kotoiwakuni;Tamanokuni
Kotomitsuki,9,6,6,57,56,51,14,1,,J6w,Toyozakura;Jumonji;Tamanokuni;Tomikaze;Wakanojo;Terao;Mitoizumi;Kitakachidoki;Hoshitango
Wakakosho,7,8,-2,49,48,52,13,1,,J7e,Yotsukasa;Kitakachidoki;Toyozakura;Kitazakura;Tamanonada;Tomikaze;Tamanokuni
Mitoizumi,5,10,-10,42,42,53,12,1,,J7w,Wakakosho;Tamarikido;Gojoro;Jumonji;Toyozakura
Hoshitango,0,15,-30,0,0,54,11,1,,J8e,
Toyozakura,4,11,-14,25,25,55,10,1,,J8w,Hoshitango;Tomonohana;Yotsukasa;Tamarikido
Tomonohana,6,9,-6,41,40,56,9,1,,J9e,Mitoizumi;Hamanishiki;Wakakosho;Tomikaze;Kotoiwakuni;Hoshitango
Tamanokuni,7,8,-2,55,55,57,8,1,,J9w,Tomonohana;Hamanishiki;Hoshitango;Gojoro;Kitakachidoki;Daishi;Jumonji
Ohinode,0,15,-30,0,0,58,7,1,,J10e,
Kitakachidoki,5,10,-10,29,28,59,6,1,,J10w,Kitazakura;Toyozakura;Tamanonada;Hoshitango;Tomonohana
Kitazakura,7,8,-2,42,40,60,5,1,,J11e,Hoshitango;Kotoiwakuni;Tomikaze;Tamanokuni;Mitoizumi;Daishi
Tomikaze,6,9,-6,35,34,61,4,1,,J11w,Tamanokuni;Toyozakura;Wakanojo;Kitakachidoki;Hoshitango;Yotsukasa
