Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,15,0,30,120,168.18849999999998,0,70,3.79,Y1e,Y1e,Tochiozan;Toyonoshima;Miyabiyama;Homasho;Kotoshogiku;Wakanosato;Tochinoshin;Aminishiki;Kakuryu;Kisenosato;Kaio;Baruto;Kotomitsuki;Kotooshu;Harumafuji
Harumafuji,9,6,6,65,86.4183,1,69,2.2896,O1e,O1e,Homasho;Toyonoshima;Kisenosato;Miyabiyama;Kakuryu;Tochiozan;Wakanosato;Baruto;Kaio
Kotooshu,9,6,6,65,85.99039999999998,2,68,2.2896,O1w,O1w,Toyonoshima;Aminishiki;Miyabiyama;Homasho;Kisenosato;Kitataiki;Baruto;Tochiozan;Harumafuji
Kotomitsuki,9,6,6,70,92.66069999999999,3,67,2.2896,O2e,O2e,Toyonoshima;Kakuryu;Homasho;Aminishiki;Asasekiryu;Tochiozan;Hakuba;Harumafuji;Baruto
Kaio,9,6,6,64,85.0694,4,66,2.2896,O2w,O2w,Homasho;Miyabiyama;Tochiozan;Kisenosato;Wakanosato;Kotomitsuki;Kakuryu;Aminishiki;Kotooshu
Baruto,10,5,10,73,99.4014,5,65,2.2896,O3w,O3w,Tochinoshin;Homasho;Kotoshogiku;Tochiozan;Toyonoshima;Aminishiki;Miyabiyama;Kaio;Kisenosato;Kitataiki
Kisenosato,8,7,2,69,94.54669999999999,6,64,1.5961,S1e,S1e,Kakuryu;Kotomitsuki;Kitataiki;Tochiozan;Kotoshogiku;Miyabiyama;Tochinoshin;Hakuba
Aminishiki,5,10,-10,33,40.5612,7,63,1.5961,S1w,S1w,Wakanosato;Kakuryu;Kisenosato;Miyabiyama;Kokkai
Kotoshogiku,9,6,6,72,97.67769999999999,8,62,1.2755,K1e,K1e,Harumafuji;Wakanosato;Kaio;Toyonoshima;Tochinoshin;Kitataiki;Aminishiki;Asasekiryu;Miyabiyama
Tochiozan,7,8,-2,53,68.7825,9,61,1.2755,K1w,K1w,Kakuryu;Aminishiki;Kotoshogiku;Miyabiyama;Toyonoshima;Kitataiki;Asasekiryu
Toyonoshima,5,10,-10,33,45.8077,10,60,1.1274,,M1e,Tochinoshin;Kaio;Aminishiki;Kokkai;Tamawashi
Miyabiyama,5,10,-10,36,49.116,11,59,1.1274,,M1w,Kotomitsuki;Wakanosato;Toyonoshima;Tochinoshin;Kokkai
Homasho,0,15,-30,0,0,12,58,1.0589,,M2e,
Tochinoshin,8,7,2,75,102.65489999999998,13,57,1.0589,,M2w,Harumafuji;Kotooshu;Kotomitsuki;Kaio;Hakuba;Aminishiki;Kyokutenho;Kitataiki
Kakuryu,6,9,-6,51,69.2285,14,56,1.0272,,M3e,Kotoshogiku;Kotooshu;Baruto;Kokkai;Asasekiryu;Toyonoshima
Wakanosato,6,9,-6,31,33.1922,15,55,1.0272,,M3w,Homasho;Toyonoshima;Tamawashi;Kakizoe;Kokkai;Kimurayama
Kitataiki,7,8,-2,52,58.8896,16,54,1.0126,,M4e,Tokitenku;Aminishiki;Kokkai;Tamawashi;Toyohibiki;Kyokutenho;Kotomitsuki
Asasekiryu,9,6,6,80,93.74940000000002,17,53,1.0126,,M4w,Kitataiki;Hakuba;Wakanosato;Tokitenku;Tamawashi;Kotooshu;Toyohibiki;Aran;Kisenosato
Iwakiyama,0,15,-30,0,0,18,52,1.0058,,M5e,
Hakuba,10,5,10,80,96.77799999999999,19,51,1.0058,,M5w,Kokkai;Tamawashi;Wakanosato;Kitataiki;Toyohibiki;Kakizoe;Goeido;Harumafuji;Kotooshu;Kotoshogiku
Tokitenku,8,7,2,57,64.5352,20,50,1.0027,,M6e,Tamawashi;Kokkai;Toyohibiki;Okinoumi;Wakanosato;Tokusegawa;Tochinoshin;Tochiozan
Kokkai,3,12,-18,30,32.09729999999999,21,49,1.0027,,M6w,Kyokutenho;Asasekiryu;Goeido
Tamawashi,3,12,-18,14,14.0169,22,48,1.0012,,M7e,Kokkai;Okinoumi;Tochinonada
Kyokutenho,9,6,6,76,80.0248,23,47,1.0012,,M7w,Kakizoe;Tosayutaka;Tokitenku;Okinoumi;Asasekiryu;Mokonami;Shimotori;Takekaze;Miyabiyama
Kakizoe,7,8,-2,50,53.45009999999999,24,46,1.0006,,M8e,Tamawashi;Tosayutaka;Tokitenku;Kokkai;Takekaze;Takamisakari;Kakuryu
Toyohibiki,8,7,2,60,60.168800000000005,25,45,1.0006,,M8w,Kyokutenho;Okinoumi;Tamawashi;Kokkai;Shimotori;Hokutoriki;Kimurayama;Takamisakari
Tosayutaka,7,8,-2,47,50.0601,26,44,1.0003,,M9e,Toyohibiki;Okinoumi;Aran;Kokkai;Tamawashi;Tochinonada;Kakuryu
Goeido,9,6,6,71,71.4083,27,43,1.0003,,M9w,Tokusegawa;Okinoumi;Kakizoe;Tokitenku;Tamanoshima;Tochinonada;Shimotori;Hokutoriki;Takamisakari
Aran,12,3,18,112,115.10490000000001,28,42,1.0001,,M10e,Goeido;Toyohibiki;Mokonami;Kakizoe;Takekaze;Shimotori;Wakakoyu;Yoshikaze;Kyokutenho;Hakuba;Okinoumi;Hokutoriki
Okinoumi,5,10,-10,35,35.003299999999996,29,41,1.0001,,M10w,Takamisakari;Tochinonada;Tamanoshima;Koryu;Yoshikaze
Mokonami,8,7,2,66,66.4111,30,40,1.0001,,M11e,Okinoumi;Tosayutaka;Goeido;Tochinonada;Kimurayama;Wakakoyu;Tokitenku;Tokusegawa
Tokusegawa,9,6,6,72,72.19669999999999,31,39,1.0001,,M11w,Kimurayama;Kakizoe;Aran;Kyokutenho;Tamanoshima;Hokutoriki;Tamawashi;Takamisakari;Koryu
